,index,ref,ref_p5,ref_p95,2050laag,2050laag_p5,2050laag_p95,2050hoog,2050hoog_p5,2050hoog_p95,2100laag,2100laag_p5,2100laag_p95,2100hoog,2100hoog_p5,2100hoog_p95
403,404,49.27916666666667,24.950000000000003,80.04999999999998,34.025,13.950000000000001,60.0,26.0,8.0,51.04999999999998,34.025,13.950000000000001,60.0,9.6875,0.0,23.049999999999983
404,405,55.145833333333336,30.0,86.0,39.704166666666666,17.0,66.04999999999998,29.129166666666666,9.950000000000001,55.099999999999966,39.704166666666666,17.0,66.04999999999998,11.245833333333334,0.0,26.0
405,406,55.145833333333336,30.0,86.0,39.704166666666666,17.0,66.04999999999998,29.129166666666666,9.950000000000001,55.099999999999966,39.704166666666666,17.0,66.04999999999998,11.245833333333334,0.0,26.0
406,407,57.57083333333333,31.0,88.04999999999998,46.63333333333333,22.0,74.04999999999998,34.30416666666667,13.0,61.0,46.63333333333333,22.0,74.04999999999998,13.5375,2.0,28.049999999999983
407,408,17.729166666666668,1.0,41.0,12.495833333333334,0.0,33.0,9.116666666666667,0.0,29.0,12.495833333333334,0.0,33.0,2.433333333333333,0.0,10.049999999999983
408,409,17.729166666666668,1.0,41.0,12.495833333333334,0.0,33.0,9.116666666666667,0.0,29.0,12.495833333333334,0.0,33.0,2.433333333333333,0.0,10.049999999999983
409,410,17.833333333333332,1.950000000000001,42.0,12.558333333333334,0.0,34.0,8.9625,0.0,29.0,12.558333333333334,0.0,34.0,2.275,0.0,10.0
410,411,17.916666666666668,2.0,42.04999999999998,12.529166666666667,0.0,34.0,8.8125,0.0,29.0,12.529166666666667,0.0,34.0,2.1041666666666665,0.0,10.0
411,412,17.916666666666668,2.0,42.04999999999998,12.529166666666667,0.0,34.0,8.8125,0.0,29.0,12.529166666666667,0.0,34.0,2.1041666666666665,0.0,10.0
412,413,17.679166666666667,2.0,42.0,12.283333333333333,0.0,33.0,8.579166666666667,0.0,27.099999999999966,12.283333333333333,0.0,33.0,2.0833333333333335,0.0,9.049999999999983
413,414,22.870833333333334,4.950000000000001,47.19999999999993,15.8875,0.0,41.0,11.7125,0.0,32.0,15.8875,0.0,41.0,2.8625,0.0,11.0
414,415,22.870833333333334,4.950000000000001,47.19999999999993,15.8875,0.0,41.0,11.7125,0.0,32.0,15.8875,0.0,41.0,2.8625,0.0,11.0
415,416,29.6375,7.0,57.04999999999998,20.7,3.0,45.0,14.75,1.0,36.04999999999998,20.7,3.0,45.0,4.3875,0.0,15.0
416,417,30.733333333333334,10.0,58.0,22.454166666666666,4.950000000000001,46.04999999999998,16.216666666666665,2.0,38.04999999999998,22.454166666666666,4.950000000000001,46.04999999999998,5.295833333333333,0.0,17.0
417,418,40.204166666666666,16.0,70.04999999999998,30.220833333333335,9.0,58.04999999999998,22.466666666666665,5.0,47.099999999999966,30.220833333333335,9.0,58.04999999999998,7.266666666666667,0.0,20.0
418,419,40.204166666666666,16.0,70.04999999999998,30.220833333333335,9.0,58.04999999999998,22.466666666666665,5.0,47.099999999999966,30.220833333333335,9.0,58.04999999999998,7.266666666666667,0.0,20.0
419,420,47.770833333333336,21.950000000000003,79.14999999999995,37.1625,14.0,67.0,27.829166666666666,7.950000000000001,56.0,37.1625,14.0,67.0,9.204166666666667,0.0,24.0
420,421,52.666666666666664,26.0,84.04999999999998,41.38333333333333,17.950000000000003,70.04999999999998,31.55,10.0,60.04999999999998,41.38333333333333,17.950000000000003,70.04999999999998,10.320833333333333,0.0,26.049999999999983
421,422,52.666666666666664,26.0,84.04999999999998,41.38333333333333,17.950000000000003,70.04999999999998,31.55,10.0,60.04999999999998,41.38333333333333,17.950000000000003,70.04999999999998,10.320833333333333,0.0,26.049999999999983
422,423,55.666666666666664,27.950000000000003,89.0,43.270833333333336,18.0,74.04999999999998,33.38333333333333,11.0,60.14999999999995,43.270833333333336,18.0,74.04999999999998,11.45,0.0,27.049999999999983
423,424,57.775,30.0,89.04999999999998,45.84583333333333,19.0,76.0,34.44583333333333,11.950000000000001,62.04999999999998,45.84583333333333,19.0,76.0,11.6875,0.0,27.049999999999983
424,425,59.333333333333336,30.0,92.0,47.37083333333333,22.0,77.0,34.5625,12.0,64.0,47.37083333333333,22.0,77.0,12.479166666666666,0.9500000000000011,27.0
425,426,59.333333333333336,30.0,92.0,47.37083333333333,22.0,77.0,34.5625,12.0,64.0,47.37083333333333,22.0,77.0,12.479166666666666,0.9500000000000011,27.0
426,427,59.77916666666667,32.0,92.0,47.84166666666667,23.950000000000003,78.0,34.87916666666667,13.0,63.099999999999966,47.84166666666667,23.950000000000003,78.0,12.85,1.0,28.049999999999983
427,428,59.375,31.950000000000003,90.0,47.2875,22.950000000000003,76.0,34.891666666666666,12.0,61.0,47.2875,22.950000000000003,76.0,13.020833333333334,1.0,30.0
428,429,59.375,31.950000000000003,90.0,47.2875,22.950000000000003,76.0,34.891666666666666,12.0,61.0,47.2875,22.950000000000003,76.0,13.020833333333334,1.0,30.0
429,430,59.775,32.0,89.04999999999998,48.125,23.900000000000002,76.0,35.770833333333336,13.900000000000002,63.04999999999998,48.125,23.900000000000002,76.0,12.9875,1.0,29.0
430,431,59.2125,31.950000000000003,89.04999999999998,46.68333333333333,22.0,75.0,33.9625,12.0,60.0,46.68333333333333,22.0,75.0,12.391666666666667,0.9500000000000011,30.0
431,432,59.2125,31.950000000000003,89.04999999999998,46.68333333333333,22.0,75.0,33.9625,12.0,60.0,46.68333333333333,22.0,75.0,12.391666666666667,0.9500000000000011,30.0
432,433,57.233333333333334,30.0,89.0,42.92916666666667,19.0,71.04999999999998,31.245833333333334,12.0,58.04999999999998,42.92916666666667,19.0,71.04999999999998,11.258333333333333,0.0,26.049999999999983
433,434,53.979166666666664,27.950000000000003,84.0,39.90833333333333,16.950000000000003,68.04999999999998,28.691666666666666,9.950000000000001,55.04999999999998,39.90833333333333,16.950000000000003,68.04999999999998,10.425,0.0,24.0
434,435,50.891666666666666,25.0,82.0,37.27916666666667,15.0,65.04999999999998,27.7125,9.0,54.0,37.27916666666667,15.0,65.04999999999998,10.441666666666666,0.0,25.0
435,436,50.891666666666666,25.0,82.0,37.27916666666667,15.0,65.04999999999998,27.7125,9.0,54.0,37.27916666666667,15.0,65.04999999999998,10.441666666666666,0.0,25.0
436,437,49.77916666666667,23.0,80.0,36.983333333333334,15.950000000000001,64.09999999999997,27.516666666666666,8.950000000000001,53.0,36.983333333333334,15.950000000000001,64.09999999999997,10.645833333333334,0.0,25.049999999999983
437,438,49.25833333333333,24.0,80.04999999999998,37.25416666666667,16.0,65.0,27.845833333333335,9.0,55.04999999999998,37.25416666666667,16.0,65.0,10.720833333333333,0.0,26.0
438,439,49.25833333333333,24.0,80.04999999999998,37.25416666666667,16.0,65.0,27.845833333333335,9.0,55.04999999999998,37.25416666666667,16.0,65.0,10.720833333333333,0.0,26.0
439,440,50.395833333333336,24.950000000000003,81.04999999999998,38.50416666666667,17.0,65.14999999999995,29.304166666666667,10.950000000000001,56.04999999999998,38.50416666666667,17.0,65.14999999999995,11.341666666666667,0.0,27.0
440,441,53.1125,26.0,84.04999999999998,41.78333333333333,19.0,68.0,31.158333333333335,11.0,58.0,41.78333333333333,19.0,68.0,11.754166666666666,0.0,27.0
441,442,53.1125,26.0,84.04999999999998,41.78333333333333,19.0,68.0,31.158333333333335,11.0,58.0,41.78333333333333,19.0,68.0,11.754166666666666,0.0,27.0
442,443,54.82083333333333,29.0,87.0,43.9125,21.0,71.0,33.15833333333333,11.0,59.04999999999998,43.9125,21.0,71.0,12.983333333333333,1.0,29.049999999999983
443,444,56.9,30.0,88.0,45.704166666666666,21.950000000000003,72.0,34.708333333333336,12.0,60.04999999999998,45.704166666666666,21.950000000000003,72.0,13.754166666666666,1.0,29.049999999999983
444,445,17.783333333333335,1.950000000000001,42.0,12.641666666666667,0.0,33.04999999999998,9.270833333333334,0.0,30.0,12.641666666666667,0.0,33.04999999999998,2.4916666666666667,0.0,11.049999999999983
445,446,17.783333333333335,1.950000000000001,42.0,12.641666666666667,0.0,33.04999999999998,9.270833333333334,0.0,30.0,12.641666666666667,0.0,33.04999999999998,2.4916666666666667,0.0,11.049999999999983
446,447,17.6875,2.0,42.0,12.6875,0.0,33.04999999999998,9.141666666666667,0.0,29.0,12.6875,0.0,33.04999999999998,2.3916666666666666,0.0,10.049999999999983
447,448,17.875,2.0,42.04999999999998,12.625,0.0,34.0,8.954166666666667,0.0,29.0,12.625,0.0,34.0,2.183333333333333,0.0,10.0
448,449,17.875,2.0,42.04999999999998,12.625,0.0,34.0,8.954166666666667,0.0,29.0,12.625,0.0,34.0,2.183333333333333,0.0,10.0
449,450,17.0,1.950000000000001,40.04999999999998,11.895833333333334,0.0,32.0,8.108333333333333,0.0,27.0,11.895833333333334,0.0,32.0,1.9041666666666666,0.0,9.049999999999983
450,451,28.491666666666667,7.0,57.099999999999966,21.245833333333334,2.950000000000001,45.14999999999995,16.2125,1.0,41.04999999999998,21.245833333333334,2.950000000000001,45.14999999999995,5.341666666666667,0.0,19.0
451,452,28.491666666666667,7.0,57.099999999999966,21.245833333333334,2.950000000000001,45.14999999999995,16.2125,1.0,41.04999999999998,21.245833333333334,2.950000000000001,45.14999999999995,5.341666666666667,0.0,19.0
452,453,27.966666666666665,7.0,57.099999999999966,20.420833333333334,2.950000000000001,47.04999999999998,15.4625,1.0,38.0,20.420833333333334,2.950000000000001,47.04999999999998,4.779166666666667,0.0,17.049999999999983
453,454,27.545833333333334,7.950000000000001,53.0,19.975,3.0,44.04999999999998,14.604166666666666,1.0,36.04999999999998,19.975,3.0,44.04999999999998,4.7375,0.0,15.099999999999966
454,455,36.55,14.0,64.04999999999998,27.595833333333335,7.950000000000001,52.099999999999966,20.504166666666666,4.950000000000001,45.099999999999966,27.595833333333335,7.950000000000001,52.099999999999966,6.445833333333334,0.0,19.0
455,456,36.55,14.0,64.04999999999998,27.595833333333335,7.950000000000001,52.099999999999966,20.504166666666666,4.950000000000001,45.099999999999966,27.595833333333335,7.950000000000001,52.099999999999966,6.445833333333334,0.0,19.0
456,457,47.770833333333336,21.950000000000003,79.14999999999995,37.1625,14.0,67.0,27.829166666666666,7.950000000000001,56.0,37.1625,14.0,67.0,9.204166666666667,0.0,24.0
457,458,52.666666666666664,26.0,84.04999999999998,41.38333333333333,17.950000000000003,70.04999999999998,31.55,10.0,60.04999999999998,41.38333333333333,17.950000000000003,70.04999999999998,10.320833333333333,0.0,26.049999999999983
458,459,52.666666666666664,26.0,84.04999999999998,41.38333333333333,17.950000000000003,70.04999999999998,31.55,10.0,60.04999999999998,41.38333333333333,17.950000000000003,70.04999999999998,10.320833333333333,0.0,26.049999999999983
459,460,55.666666666666664,27.950000000000003,89.0,43.270833333333336,18.0,74.04999999999998,33.38333333333333,11.0,60.14999999999995,43.270833333333336,18.0,74.04999999999998,11.45,0.0,27.049999999999983
460,461,57.775,30.0,89.04999999999998,45.84583333333333,19.0,76.0,34.44583333333333,11.950000000000001,62.04999999999998,45.84583333333333,19.0,76.0,11.6875,0.0,27.049999999999983
461,462,59.333333333333336,30.0,92.0,47.37083333333333,22.0,77.0,34.5625,12.0,64.0,47.37083333333333,22.0,77.0,12.479166666666666,0.9500000000000011,27.0
462,463,59.333333333333336,30.0,92.0,47.37083333333333,22.0,77.0,34.5625,12.0,64.0,47.37083333333333,22.0,77.0,12.479166666666666,0.9500000000000011,27.0
463,464,59.77916666666667,32.0,92.0,47.84166666666667,23.950000000000003,78.0,34.87916666666667,13.0,63.099999999999966,47.84166666666667,23.950000000000003,78.0,12.85,1.0,28.049999999999983
464,465,59.375,31.950000000000003,90.0,47.2875,22.950000000000003,76.0,34.891666666666666,12.0,61.0,47.2875,22.950000000000003,76.0,13.020833333333334,1.0,30.0
465,466,59.375,31.950000000000003,90.0,47.2875,22.950000000000003,76.0,34.891666666666666,12.0,61.0,47.2875,22.950000000000003,76.0,13.020833333333334,1.0,30.0
466,467,59.775,32.0,89.04999999999998,48.125,23.900000000000002,76.0,35.770833333333336,13.900000000000002,63.04999999999998,48.125,23.900000000000002,76.0,12.9875,1.0,29.0
467,468,59.2125,31.950000000000003,89.04999999999998,46.68333333333333,22.0,75.0,33.9625,12.0,60.0,46.68333333333333,22.0,75.0,12.391666666666667,0.9500000000000011,30.0
468,469,59.2125,31.950000000000003,89.04999999999998,46.68333333333333,22.0,75.0,33.9625,12.0,60.0,46.68333333333333,22.0,75.0,12.391666666666667,0.9500000000000011,30.0
469,470,57.233333333333334,30.0,89.0,42.92916666666667,19.0,71.04999999999998,31.245833333333334,12.0,58.04999999999998,42.92916666666667,19.0,71.04999999999998,11.258333333333333,0.0,26.049999999999983
470,471,53.979166666666664,27.950000000000003,84.0,39.90833333333333,16.950000000000003,68.04999999999998,28.691666666666666,9.950000000000001,55.04999999999998,39.90833333333333,16.950000000000003,68.04999999999998,10.425,0.0,24.0
471,472,50.891666666666666,25.0,82.0,37.27916666666667,15.0,65.04999999999998,27.7125,9.0,54.0,37.27916666666667,15.0,65.04999999999998,10.441666666666666,0.0,25.0
472,473,50.891666666666666,25.0,82.0,37.27916666666667,15.0,65.04999999999998,27.7125,9.0,54.0,37.27916666666667,15.0,65.04999999999998,10.441666666666666,0.0,25.0
473,474,49.77916666666667,23.0,80.0,36.983333333333334,15.950000000000001,64.09999999999997,27.516666666666666,8.950000000000001,53.0,36.983333333333334,15.950000000000001,64.09999999999997,10.645833333333334,0.0,25.049999999999983
474,475,55.00833333333333,29.0,87.0,43.0,20.0,72.04999999999998,31.666666666666668,11.0,57.0,43.0,20.0,72.04999999999998,12.416666666666666,0.0,29.0
475,476,55.00833333333333,29.0,87.0,43.0,20.0,72.04999999999998,31.666666666666668,11.0,57.0,43.0,20.0,72.04999999999998,12.416666666666666,0.0,29.0
476,477,55.80416666666667,28.0,89.0,43.53333333333333,20.950000000000003,73.0,32.65,12.0,58.04999999999998,43.53333333333333,20.950000000000003,73.0,12.4125,0.0,28.049999999999983
477,478,56.020833333333336,29.0,89.0,44.49166666666667,20.0,72.09999999999997,33.30833333333333,12.0,60.0,44.49166666666667,20.0,72.09999999999997,12.870833333333334,0.0,30.0
478,479,56.020833333333336,29.0,89.0,44.49166666666667,20.0,72.09999999999997,33.30833333333333,12.0,60.0,44.49166666666667,20.0,72.09999999999997,12.870833333333334,0.0,30.0
479,480,56.6625,30.0,88.04999999999998,45.30833333333333,21.950000000000003,72.04999999999998,34.5625,12.950000000000001,62.0,45.30833333333333,21.950000000000003,72.04999999999998,13.583333333333334,0.0,30.049999999999983
480,481,57.5375,31.0,90.0,45.954166666666666,23.0,73.04999999999998,35.0125,12.0,61.099999999999966,45.954166666666666,23.0,73.04999999999998,14.041666666666666,1.0,31.049999999999983
481,482,17.791666666666668,2.0,42.0,12.725,0.0,34.0,9.295833333333333,0.0,30.0,12.725,0.0,34.0,2.425,0.0,12.0
482,483,17.791666666666668,2.0,42.0,12.725,0.0,34.0,9.295833333333333,0.0,30.0,12.725,0.0,34.0,2.425,0.0,12.0
483,484,17.620833333333334,2.0,41.099999999999966,12.6875,0.0,33.0,9.2875,0.0,30.049999999999983,12.6875,0.0,33.0,2.341666666666667,0.0,10.049999999999983
484,485,17.2,2.0,41.04999999999998,12.216666666666667,0.0,33.0,8.608333333333333,0.0,28.0,12.216666666666667,0.0,33.0,2.15,0.0,10.0
485,486,17.2,2.0,41.04999999999998,12.216666666666667,0.0,33.0,8.608333333333333,0.0,28.0,12.216666666666667,0.0,33.0,2.15,0.0,10.0
486,487,28.720833333333335,7.0,58.099999999999966,21.5875,2.950000000000001,49.04999999999998,16.958333333333332,1.0,44.0,21.5875,2.950000000000001,49.04999999999998,5.695833333333334,0.0,19.0
487,488,28.491666666666667,7.0,57.099999999999966,21.245833333333334,2.950000000000001,45.14999999999995,16.2125,1.0,41.04999999999998,21.245833333333334,2.950000000000001,45.14999999999995,5.341666666666667,0.0,19.0
488,489,27.966666666666665,7.0,57.099999999999966,20.420833333333334,2.950000000000001,47.04999999999998,15.4625,1.0,38.0,20.420833333333334,2.950000000000001,47.04999999999998,4.779166666666667,0.0,17.049999999999983
489,490,27.966666666666665,7.0,57.099999999999966,20.420833333333334,2.950000000000001,47.04999999999998,15.4625,1.0,38.0,20.420833333333334,2.950000000000001,47.04999999999998,4.779166666666667,0.0,17.049999999999983
490,491,27.545833333333334,7.950000000000001,53.0,19.975,3.0,44.04999999999998,14.604166666666666,1.0,36.04999999999998,19.975,3.0,44.04999999999998,4.7375,0.0,15.099999999999966
491,492,36.55,14.0,64.04999999999998,27.595833333333335,7.950000000000001,52.099999999999966,20.504166666666666,4.950000000000001,45.099999999999966,27.595833333333335,7.950000000000001,52.099999999999966,6.445833333333334,0.0,19.0
492,493,36.55,14.0,64.04999999999998,27.595833333333335,7.950000000000001,52.099999999999966,20.504166666666666,4.950000000000001,45.099999999999966,27.595833333333335,7.950000000000001,52.099999999999966,6.445833333333334,0.0,19.0
493,494,45.49583333333333,20.0,76.04999999999998,35.1,13.850000000000003,62.099999999999966,26.616666666666667,7.0,54.0,35.1,13.850000000000003,62.099999999999966,8.791666666666666,0.0,23.0
494,495,50.9875,24.0,84.04999999999998,39.704166666666666,16.0,69.04999999999998,29.541666666666668,9.0,57.04999999999998,39.704166666666666,16.0,69.04999999999998,10.016666666666667,0.0,26.0
495,496,50.9875,24.0,84.04999999999998,39.704166666666666,16.0,69.04999999999998,29.541666666666668,9.0,57.04999999999998,39.704166666666666,16.0,69.04999999999998,10.016666666666667,0.0,26.0
496,497,53.833333333333336,27.0,87.04999999999998,41.954166666666666,17.0,71.0,31.420833333333334,11.0,58.099999999999966,41.954166666666666,17.0,71.0,11.05,0.0,28.0
497,498,56.079166666666666,29.0,89.04999999999998,43.55416666666667,18.950000000000003,73.0,32.2625,11.0,59.099999999999966,43.55416666666667,18.950000000000003,73.0,11.55,0.0,27.0
